,id,publisher,title,author,published_utc,article_url,tickers,description,amp_url,image_url,keywords
173,VbcapSAvL2RBb55wWi6ZHm8EW2x72gjoYtHtQL4jRCc,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Valero Energy (VLO) Is Up 4.13% in One Week: What You Should Know,Zacks Equity Research,2022-04-08T16:00:04Z,https://www.zacks.com/stock/news/1895741/valero-energy-vlo-is-up-413-in-one-week-what-you-should-know,['VLO'],Does Valero Energy (VLO) have what it takes to be a top stock pick for momentum investors? Let's find out.,https://www.zacks.com/amp/stock/news/1895741/valero-energy-vlo-is-up-413-in-one-week-what-you-should-know,https://staticx-tuner.zacks.com/images/default_article_images/default35.jpg,
174,3p86_3RAazdUPI4y3egckvkTwJj78Sunqiw5dseDYkc,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Why Valero Energy (VLO) Could Beat Earnings Estimates Again,Zacks Equity Research,2022-04-08T16:10:15Z,https://www.zacks.com/stock/news/1895729/why-valero-energy-vlo-could-beat-earnings-estimates-again,['VLO'],Valero Energy (VLO) has an impressive earnings surprise history and currently possesses the right combination of the two key ingredients for a likely beat in its next quarterly report.,https://www.zacks.com/amp/stock/news/1895729/why-valero-energy-vlo-could-beat-earnings-estimates-again,https://staticx-tuner.zacks.com/images/default_article_images/default23.jpg,
175,QB8fGoedU_QzJ10SRZa55sVtCsPcLAY5Uf8-vVPg3yo,"{'name': 'Benzinga', 'homepage_url': 'https://www.benzinga.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/benzinga.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/benzinga.ico'}","9 Best Stocks To Buy In Q2? AMD, Lululemon And More",Wayne Duggan,2022-04-08T19:05:59Z,https://www.benzinga.com/analyst-ratings/analyst-color/22/04/26543628/9-best-stocks-to-buy-in-q2-amd-lululemon-and-more,"['LULU', 'SBNY', 'ALK', 'AMD', 'CPT', 'DHI', 'TDY', 'TGT', 'VLO']","The year got off to a bumpy start for investors, and the S&P 500 is now down 5.6% year-to-date in 2022. But while investors are growing increasingly concerned about inflation, rising interest rates and supply chain disruptions and geopolitical tension stemming from the war in Ukraine, Bank of America analysts have said there are plenty of excellent investing opportunities in the second quarter.
Bank of America's recently-released quarterly list of top stock picks for the next three months includes nine stocks to buy that have bullish catalysts coming in the second quarter.
Alaska Air Group, Inc. (NYSE: ALK)
Alaska Air is already off to a strong start to the year as investors anticipate a sharp rebound in travel in 2022.
Analyst Andrew Didora says Alaska is 50% hedged against surging fuel costs, and it's highly exposed to leisure travel, a trend he expects will dominate the industry in the next three months. In addition to its earnings report coming in late April, Alaska's second-quarter catalysts include incremental revenue opportunities and valuable hedges in the event of higher fuel prices.
Bank of America has a Buy rating and $70 price target for ALK stock.
Advanced Micro Devices, Inc. (NASDAQ: AMD)
Advanced Micro Devices is one of the world's leading semiconductor producers.
Despite AMD's 54% compound annual sales growth in the PC and server markets over the past five years, analyst Vivek Arya says the company still holds just 15% total market share. Second-quarter catalysts include AMD's first-quarter earnings report in late May and its Analyst Day event on June 9.
Bank of America has a ...Full story available on Benzinga.com",https://www.benzinga.com/amp/content/26543628,https://cdn.benzinga.com/files/images/story/2022/04/08/stock-market-6287711_1920_0.jpg?width=1200&height=800&fit=crop,"['Long Ideas', 'Analyst Color', 'Price Target', 'Top Stories', 'Analyst Ratings', 'Trading Ideas']"
176,w6_AgL1XlO5MHjkI_FjIq15R6VH-XCsgzINa5tHlCFg,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Valero Energy (VLO) Stock Moves -0.11%: What You Should Know,Zacks Equity Research,2022-04-08T22:15:20Z,https://www.zacks.com/stock/news/1895956/valero-energy-vlo-stock-moves--011-what-you-should-know,['VLO'],"Valero Energy (VLO) closed at $103.22 in the latest trading session, marking a -0.11% move from the prior day.",https://www.zacks.com/amp/stock/news/1895956/valero-energy-vlo-stock-moves--011-what-you-should-know,https://staticx-tuner.zacks.com/images/default_article_images/default20.jpg,
177,pNkoot7B78MnU_rJM9hYu4R80EwpfS2J6ZiUU4gT9mk,"{'name': 'Seeking Alpha', 'homepage_url': 'https://seekingalpha.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/seekingalpha.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/seekingalpha.ico'}",Top 5 S&P 500 Stock Picks To Buy Now,Steven Cress,2022-04-11T10:00:00Z,https://seekingalpha.com/article/4500571-top-s-and-p-500-stocks,"['SPY', 'COP', 'HPQ', 'MCK', 'MOS', 'MPC', 'VLO']",S&P 500 stocks offer broad exposure to the U.S. stock market and are a great way to diversify a portfolio. Click here for our top 5 S&P 500 stocks to buy now.,https://seekingalpha.com/amp/article/4500571-top-s-and-p-500-stocks,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1335447913/image_1335447913.jpg?io=getty-c-w750,
178,qfHc8VM-fQkKbP7yeIK3jPVQ6tZp2qFMhsGQ_G0tg50,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Bet on These 5 Low-Leverage Stocks to Avoid Inflation Impacts,Aparajita Dutta,2022-04-11T12:57:00Z,https://www.zacks.com/stock/news/1896873/bet-on-these-5-low-leverage-stocks-to-avoid-inflation-impacts,"['R', 'VLO', 'SU', 'NFG', 'BAP']","Amid ongoing volatility in the stock market, thanks to the impact of inflation on the American economy, one might be inclined to choose safe stocks like NFG, VLO, BAP, SU and R that bear low leverage.",https://www.zacks.com/amp/stock/news/1896873/bet-on-these-5-low-leverage-stocks-to-avoid-inflation-impacts,https://staticx-tuner.zacks.com/images/articles/main/bc/2389.jpg,
179,SS3eo5QNqwWIHLsvX-rFPGMt2z1SIQk5zWsv_vqOqGM,"{'name': 'Benzinga', 'homepage_url': 'https://www.benzinga.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/benzinga.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/benzinga.ico'}",Is It A Good Time To Average Down Energy Stocks? 10 Trade Ideas,AJ Fabino,2022-04-11T22:06:28Z,https://www.benzinga.com/markets/penny-stocks/22/04/26578830/is-it-a-good-time-to-average-down-energy-stocks-10-trade-ideas,"['BTU', 'CVX', 'DVN', 'HAL', 'OXY', 'SLB', 'SWN', 'VLO', 'WTI', 'XOM']","Oil prices have dipped below $100 for the first time since mid-March, causing stocks associated with the sector to fall.
Brent crude oil fell 4.36% to $98.30, while WTI (West Texas Intermediary) fell 4.22% to $94.11. Crude prices have been on an unprecedented rally since February, when Russia invaded Ukraine, pushing prices to levels unseen since 2014.
U.S. ...",https://www.benzinga.com/amp/content/26578830,https://cdn.benzinga.com/files/images/story/2022/04/11/pump-jack-g038b8bd53_1920.jpg?width=1200&height=800&fit=crop,"['Penny Stocks', 'Commodities', 'Small Cap', 'Markets', 'Trading Ideas', 'General']"
180,xGBi22WG0MJ-Vd8RnA5LQbsN24zWkfcfczJ3urbwL3s,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}","Zacks.com featured highlights include National Fuel Gas, Valero Energy, Credicorp, Suncor Energy, and Ryder Systems",Zacks Equity Research,2022-04-12T11:09:00Z,https://www.zacks.com/stock/news/1897700/zackscom-featured-highlights-include-national-fuel-gas-valero-energy-credicorp-suncor-energy-and-ryder-systems,"['R', 'VLO', 'SU', 'NFG', 'BAP']","National Fuel Gas, Valero Energy, Credicorp, Suncor Energy, and Ryder Systems are part of Screen of the Week article.",https://www.zacks.com/amp/stock/news/1897700/zackscom-featured-highlights-include-national-fuel-gas-valero-energy-credicorp-suncor-energy-and-ryder-systems,https://staticx-tuner.zacks.com/images/articles/main/78/1893.jpg,
181,zxDD26yxsWhxM0Llgo7_xEzYiJbhTgNdLlAVzFTCNo8,"{'name': 'Investing.com', 'homepage_url': 'https://www.investing.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/investing.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/investing.ico'}",3 Sectors In Play As Wall Street's Q1 Earning Season Kicks Off,Investing.com,2022-04-13T11:41:00Z,https://www.investing.com/analysis/3-sectors-in-play-as-wall-streets-q1-earning-season-kicks-off-200622101,"['JPM', 'DAL', 'C', 'UNH', 'XOM', 'CVX', 'COP', 'OXY', 'MPC', 'HES', 'VLO', 'CLR', 'CTRA', 'XLE', 'EOG', 'SLB', 'PXD', 'WMB', 'DVN', 'XLB', 'LIN', 'FCX', 'NEM', 'SHW', 'APD', 'ECL', 'DOW', 'CTVA', 'NUE', 'DD', 'ALB', 'CF', 'MOS', 'VMC', 'GS', 'WFC', 'PRU', 'ALL', 'XLF', 'BAC', 'MS', 'SCHW', 'AXP', 'BLK']",,https://m.investing.com/analysis/3-sectors-in-play-as-wall-streets-q1-earning-season-kicks-off-200622101?ampMode=1,https://i-invdn-com.investing.com/redesign/images/seo/investingcom_analysis_og.jpg,
182,EJbATLfYvaTcW9zTjl-GqqNrNVG1DyivbWUH4XZKwR0,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Halliburton (HAL) Headed for Strong Q1 Earnings: Know Why,Zacks Equity Research,2022-04-13T11:52:00Z,https://www.zacks.com/stock/news/1898501/halliburton-hal-headed-for-strong-q1-earnings-know-why,"['HAL', 'NBR', 'VLO', 'PBF']",Higher drilling-associated activities are likely to have boosted Halliburton's (HAL) profit levels in the first quarter.,https://www.zacks.com/amp/stock/news/1898501/halliburton-hal-headed-for-strong-q1-earnings-know-why,https://staticx-tuner.zacks.com/images/articles/main/6c/19476.jpg,
183,4JpPAGvJsizMqE5igflF7I2nC_1x-xOvE7ANvDLO8GU,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}","If You Invested $1000 in Valero Energy 10 Years Ago, This Is How Much You'd Have Now",Zacks Equity Research,2022-04-14T12:30:04Z,https://www.zacks.com/stock/news/1899348/if-you-invested-1000-in-valero-energy-10-years-ago-this-is-how-much-youd-have-now,['VLO'],"Why investing for the long run, especially if you buy certain popular stocks, could reap huge rewards.",https://www.zacks.com/amp/stock/news/1899348/if-you-invested-1000-in-valero-energy-10-years-ago-this-is-how-much-youd-have-now,https://staticx-tuner.zacks.com/images/default_article_images/default8.jpg,
184,SDEqlTmImLvKQmv4u1eo1IobcdXOOQsLDKh2s0ruN2Y,"{'name': 'Benzinga', 'homepage_url': 'https://www.benzinga.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/benzinga.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/benzinga.ico'}",Oil Stock Momentum Shifting From E&Ps To Refiners: What Company Is BofA Securities' Top Pick?,Priya Nigam,2022-04-14T19:18:16Z,https://www.benzinga.com/analyst-ratings/analyst-color/22/04/26636064/oil-stock-momentum-shifting-from-e-ps-to-refiners-what-company-is-bofa-securities-t,"['XOP', 'VLO']","The U.S. refiners, rather than E&Ps, is where there is the “greatest potential for continued absolute outperformance,” according to BofA Securities.
The Oil & Gas Analyst: Doug Leggate named Valero Energy Corporation (NYSE: VLO) as the top pick among refining stocks.
The Oil & Gas Thesis: The price structure of oil is now “a steeply backwardated oil curve,” which indicates that for most U.S. oil companies, “valuation is dominated by $70, not $110 and has left momentum beyond ...Full story available on Benzinga.com",https://www.benzinga.com/amp/content/26636064,https://cdn.benzinga.com/files/images/story/2022/04/14/port-arthur-1584098_1920.jpg?width=1200&height=800&fit=crop,"['Analyst Color', 'Commodities', 'Reiteration', 'Markets', 'Analyst Ratings', 'Trading Ideas']"
185,fmbzQtp3VQg_eO0BKRT7lhQgLaOqbkXjvQb3v7RgQd8,"{'name': 'Benzinga', 'homepage_url': 'https://www.benzinga.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/benzinga.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/benzinga.ico'}",Markets Finish Session Mixed Amid New 2-Year High For US 10-Year Treasury Note,Henry Khederian,2022-04-18T20:33:14Z,https://www.benzinga.com/news/22/04/26676059/markets-finish-session-mixed-amid-new-2-year-high-for-us-10-year-treasury-note,"['DIA', 'SPY', 'SCHW', 'VLO', 'QQQ', 'TWTR', 'SYF', 'ETSY', 'MRNA']","U.S. indices fell Monday amid continued concerns over Fed tapering in order to combat inflation. Investors continued to assess upcoming corporate earnings while a new 2-year high of 2.884% for the U.S. 10-Year Treasury pressured technology and growth stock valuations.

The Nasdaq composite finished higher by 0.13% to 13,910; The Invesco QQQ Trust Series 1 (NASDAQ: QQQ) gained 0.07% to $338.69
The S&P 500 traded lower by 0.02% to 4,391; The SPDR S&P 500 ETF Trust (NASDAQ: SPY) gained 0.04% to $437.97
The Dow Jones composite finished lower by 0.25% ...Full story available on Benzinga.com",https://www.benzinga.com/amp/content/26676059,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2022/04/18/stock-624712_1.jpg,"['News', 'After-Hours Center', 'Markets', 'Movers', 'Trading Ideas']"
186,OeVHEFPr6c8rlckvxJsTSwExC0gXVEGS6n7lXerEeZc,"{'name': 'Investing.com', 'homepage_url': 'https://www.investing.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/investing.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/investing.ico'}","Valero: After Incredible Run, 3 Reasons It Could Be Time To Take Profit On Shares",Andy Hecht,2022-04-19T09:07:00Z,https://www.investing.com/analysis/valero-after-incredible-run-3-reasons-it-could-be-time-to-take-profit-on-shares-200622417,"['VLO', 'XLE']",,https://m.investing.com/analysis/valero-after-incredible-run-3-reasons-it-could-be-time-to-take-profit-on-shares-200622417?ampMode=1,https://i-invdn-com.investing.com/redesign/images/seo/investingcom_analysis_og.jpg,
187,Oiy130u9B_1k4mAXVtB4soGr2eVmwlotNqrfMWA0KyA,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}","Stock Market News for Apr 19, 2022",Zacks Equity Research,2022-04-19T12:55:00Z,https://www.zacks.com/stock/news/1902224/stock-market-news-for-apr-19-2022,"['BAC', 'JBHT', 'VLO', 'MPC']","Wall Street closed lower on Monday, following the World Bank???s reduced growth outlook.",https://www.zacks.com/amp/stock/news/1902224/stock-market-news-for-apr-19-2022,https://staticx-tuner.zacks.com/images/articles/main/0b/57.jpg,
188,T6Wq2uw4bd60GmhYmTfeKkG_N9xXK6uP9YGuN6H3Uwc,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}","Valero Energy Corporation (VLO) Soars to 52-Week High, Time to Cash Out?",Zacks Equity Research,2022-04-19T13:15:11Z,https://www.zacks.com/stock/news/1902114/valero-energy-corporation-vlo-soars-to-52-week-high-time-to-cash-out,"['VLO', 'INT']","Valero Energy (VLO) is at a 52-week high, but can investors hope for more gains in the future? We take a look at the company's fundamentals for clues.",https://www.zacks.com/amp/stock/news/1902114/valero-energy-corporation-vlo-soars-to-52-week-high-time-to-cash-out,https://staticx-tuner.zacks.com/images/default_article_images/default14.jpg,
189,Fvw90Q6wzB0qjKEnfJEgrc8NMMuKrGGRsWw-FrUgAWU,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Valero Energy (VLO) Earnings Expected to Grow: Should You Buy?,Zacks Equity Research,2022-04-19T19:00:55Z,https://www.zacks.com/stock/news/1902518/valero-energy-vlo-earnings-expected-to-grow-should-you-buy,['VLO'],Valero Energy (VLO) possesses the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations.,https://www.zacks.com/amp/stock/news/1902518/valero-energy-vlo-earnings-expected-to-grow-should-you-buy,https://staticx-tuner.zacks.com/images/default_article_images/default4.jpg,
190,owbOFqtOE3Th0TWHmJTJnKlPl4kOXRPWYoShBYi8jZY,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}","Marathon Petroleum Corporation (MPC) Hit a 52 Week High, Can the Run Continue?",Zacks Equity Research,2022-04-20T13:15:09Z,https://www.zacks.com/stock/news/1903151/marathon-petroleum-corporation-mpc-hit-a-52-week-high-can-the-run-continue,"['MPC', 'VLO']","Marathon Petroleum (MPC) is at a 52-week high, but can investors hope for more gains in the future? We take a look at the company's fundamentals for clues.",https://www.zacks.com/amp/stock/news/1903151/marathon-petroleum-corporation-mpc-hit-a-52-week-high-can-the-run-continue,https://staticx-tuner.zacks.com/images/default_article_images/default39.jpg,
191,zZwrayB_jI_ptrTB2rg290phdv1nbjk8E5DH_veVwEM,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",What's in the Offing for Valero Energy's (VLO) Q1 Earnings?,Zacks Equity Research,2022-04-21T13:02:00Z,https://www.zacks.com/stock/news/1904217/whats-in-the-offing-for-valero-energys-vlo-q1-earnings,"['COP', 'VLO', 'EOG', 'MTDR']",Strong demand for refining products is likely to have aided Valero Energy's (VLO) Q1 earnings.,https://www.zacks.com/amp/stock/news/1904217/whats-in-the-offing-for-valero-energys-vlo-q1-earnings,https://staticx-tuner.zacks.com/images/articles/main/6c/1976.jpg,
192,r06BlUAVuf0lvefyG0n6WgyX8x69lQDB03aeZ1rY2gE,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Valero Energy (VLO) Stock Moves -1.77%: What You Should Know,Zacks Equity Research,2022-04-22T22:15:19Z,https://www.zacks.com/stock/news/1905792/valero-energy-vlo-stock-moves--177-what-you-should-know,['VLO'],"Valero Energy (VLO) closed at $103.05 in the latest trading session, marking a -1.77% move from the prior day.",https://www.zacks.com/amp/stock/news/1905792/valero-energy-vlo-stock-moves--177-what-you-should-know,https://staticx-tuner.zacks.com/images/default_article_images/default12.jpg,
193,mMAL46RWXXTtxSIOWSIeBqvLLNim3vJ7JwL_rDqtXp4,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Why Fast-paced Mover Valero Energy (VLO) Is a Great Choice for Value Investors,Zacks Equity Research,2022-04-25T12:50:04Z,https://www.zacks.com/stock/news/1906780/why-fast-paced-mover-valero-energy-vlo-is-a-great-choice-for-value-investors,['VLO'],"If you are looking for stocks that have gained strong momentum recently but are still trading at reasonable prices, Valero Energy (VLO) could be a great choice. It is one of the several stocks that passed through our 'Fast-Paced Momentum at a Bargain' screen.",https://www.zacks.com/amp/stock/news/1906780/why-fast-paced-mover-valero-energy-vlo-is-a-great-choice-for-value-investors,https://staticx-tuner.zacks.com/images/default_article_images/default34.jpg,
194,uQAIlGaFE9TmsNVv4mUTKdIXNAsUAnvmI08rUZSshQY,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",What Makes Valero Energy (VLO) a Strong Momentum Stock: Buy Now?,Zacks Equity Research,2022-04-25T16:00:05Z,https://www.zacks.com/stock/news/1907181/what-makes-valero-energy-vlo-a-strong-momentum-stock-buy-now,['VLO'],Does Valero Energy (VLO) have what it takes to be a top stock pick for momentum investors? Let's find out.,https://www.zacks.com/amp/stock/news/1907181/what-makes-valero-energy-vlo-a-strong-momentum-stock-buy-now,https://staticx-tuner.zacks.com/images/default_article_images/default21.jpg,
195,X70-HTM5JcPqJBQC5ah8pkkDCktjqElPy3TJNvtM4RY,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Time to Tap Oil Refiners' ETF Ahead of Earnings Season?,Sanghamitra Saha,2022-04-25T17:00:00Z,https://www.zacks.com/stock/news/1907272/time-to-tap-oil-refiners-etf-ahead-of-earnings-season,"['MRO', 'VLO', 'DK', 'MUSA', 'PSX', 'PBF', 'ENLC', 'CRAK']",The margin outlook for refiners look extremely promising due to huge demand for oil. Buyers are looking for alternatives to Russian fuel. Crack spread jumped to a multi-year high level.,https://www.zacks.com/amp/stock/news/1907272/time-to-tap-oil-refiners-etf-ahead-of-earnings-season,https://staticx-tuner.zacks.com/images/articles/main/41/1886.jpg,
196,TPX3x_sQTr4UQFVs1OvlJtvT7JZHXW9Mnq-ptJpEZ9g,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Valero Energy (VLO) Q1 Earnings and Revenues Top Estimates,Zacks Equity Research,2022-04-26T11:55:04Z,https://www.zacks.com/stock/news/1907666/valero-energy-vlo-q1-earnings-and-revenues-top-estimates,"['VLO', 'PARR']","Valero Energy (VLO) delivered earnings and revenue surprises of 43.48% and 20.24%, respectively, for the quarter ended March 2022. Do the numbers hold clues to what lies ahead for the stock?",https://www.zacks.com/amp/stock/news/1907666/valero-energy-vlo-q1-earnings-and-revenues-top-estimates,https://staticx-tuner.zacks.com/images/default_article_images/default0.jpg,
197,L109vlqEDjj3lXFzFxfxzaxM5qjJhFUDHxMSSkTsa6U,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Refining & Marketing Industry Red-Hot Right Now: 5 Stocks to Buy,Nilanjan Choudhury,2022-04-26T12:08:00Z,https://www.zacks.com/commentary/1907554/refining-marketing-industry-red-hot-right-now-5-stocks-to-buy,"['MPC', 'VLO', 'DK', 'MUSA', 'PBF']","With refining margins on a tear, the Zacks Oil and Gas - Refining & Marketing operators like MPC, VLO, MUSA, PBF and DK are expected to trade higher during the coming months.",https://www.zacks.com/amp/commentary/1907554/refining-marketing-industry-red-hot-right-now-5-stocks-to-buy,https://staticx-tuner.zacks.com/images/articles/main/b8/2880.jpg,
198,j_kNBtaiBJ0QbQCtcjShncd-UoEYX60i4GOsOGALnIk,"{'name': 'Benzinga', 'homepage_url': 'https://www.benzinga.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/benzinga.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/benzinga.ico'}",Expert Ratings for Valero Energy,Benzinga Insights,2022-04-26T14:05:14Z,https://www.benzinga.com/analyst-ratings/22/04/26814069/expert-ratings-for-valero-energy,['VLO'],"Over the past 3 months, 8 analysts have published their opinion on Valero Energy (NYSE:VLO) stock. These analysts are typically employed by large Wall Street banks and tasked with understanding a company's business to predict how a stock will trade over the upcoming year.




Bullish
Somewhat Bullish
Indifferent
Somewhat Bearish
Bearish




Total Ratings
4
4
0
0
0


Last 30D
1
0
0
0
0


1M Ago
1
4
0
0
0


2M Ago
1
0
0
0
0


3M Ago
1
0
0
0
0



In the last 3 months, 8 analysts have offered 12-month price targets for Valero Energy. The company has an average price target of $115.25 with a high of ...Full story available on Benzinga.com",https://www.benzinga.com/amp/content/26814069,https://cdn.benzinga.com/files/images/story/2022/analyst_ratings_image_8801.jpeg?width=1200&height=800&fit=crop,['Analyst Ratings']
199,WFM0i6jzBMjmwIgdHKda-MpC_fxMHmD1f7PfZqCeBJA,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}",Valero Energy (VLO) Q1 2022 Earnings Call Transcript,newsfeedback@fool.com (Motley Fool Transcribing),2022-04-26T23:00:30Z,https://www.fool.com/earnings/call-transcripts/2022/04/26/valero-energy-vlo-q1-2022-earnings-call-transcript/,['VLO'],"VLO earnings call for the period ending March 31, 2022.",,https://g.foolcdn.com/editorial/images/1/featured-transcript-logo-template.jpg,['earningscall-transcripts']
200,ZoA6OqftqUwTgIqJggW8BoJua_L4jprkuIb8B_eHKTA,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}","Zacks Industry Outlook Highlights Marathon Petroleum, Valero Energy, Murphy USA, PBF Energy and Delek US",Zacks Equity Research,2022-04-27T08:56:00Z,https://www.zacks.com/stock/news/1908648/zacks-industry-outlook-highlights-marathon-petroleum-valero-energy-murphy-usa-pbf-energy-and-delek-us,"['VLO', 'DK', 'MUSA', 'MPC', 'PBF']","Marathon Petroleum, Valero Energy, Murphy USA, PBF Energy and Delek US have been highlighted in this Industry Outlook article.",https://www.zacks.com/amp/stock/news/1908648/zacks-industry-outlook-highlights-marathon-petroleum-valero-energy-murphy-usa-pbf-energy-and-delek-us,https://staticx-tuner.zacks.com/images/articles/main/6c/1976.jpg,
