,id,publisher,title,author,published_utc,article_url,tickers,description,amp_url,image_url,keywords
480,IBb18S91yIADuBo5CNaeXfUCMRSJTBYrH4HyWhXLaZY,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Nintendo and WW International have been highlighted as Zacks Bull and Bear of the Day,Zacks Equity Research,2022-04-11T12:06:00Z,https://www.zacks.com/stock/news/1896885/nintendo-and-ww-international-have-been-highlighted-as-zacks-bull-and-bear-of-the-day,"['WMB', 'DVN', 'MPLX', 'WW']",Nintendo and WW International are part of today's Bull and Bear of the Day article.,https://www.zacks.com/amp/stock/news/1896885/nintendo-and-ww-international-have-been-highlighted-as-zacks-bull-and-bear-of-the-day,https://staticx-tuner.zacks.com/images/articles/main/f8/3482.jpg,
481,4SsZ5j9nJ0y2yvFHPFbV5R3ghgRhTPdPu8a27dsPK2U,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Can Devon Energy (DVN) Run Higher on Rising Earnings Estimates?,Zacks Equity Research,2022-04-11T16:20:06Z,https://www.zacks.com/stock/news/1897148/can-devon-energy-dvn-run-higher-on-rising-earnings-estimates,['DVN'],"Devon Energy (DVN) shares have started gaining and might continue moving higher in the near term, as indicated by solid earnings estimate revisions.",https://www.zacks.com/amp/stock/news/1897148/can-devon-energy-dvn-run-higher-on-rising-earnings-estimates,https://staticx-tuner.zacks.com/images/default_article_images/default16.jpg,
482,SS3eo5QNqwWIHLsvX-rFPGMt2z1SIQk5zWsv_vqOqGM,"{'name': 'Benzinga', 'homepage_url': 'https://www.benzinga.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/benzinga.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/benzinga.ico'}",Is It A Good Time To Average Down Energy Stocks? 10 Trade Ideas,AJ Fabino,2022-04-11T22:06:28Z,https://www.benzinga.com/markets/penny-stocks/22/04/26578830/is-it-a-good-time-to-average-down-energy-stocks-10-trade-ideas,"['BTU', 'CVX', 'DVN', 'HAL', 'OXY', 'SLB', 'SWN', 'VLO', 'WTI', 'XOM']","Oil prices have dipped below $100 for the first time since mid-March, causing stocks associated with the sector to fall.
Brent crude oil fell 4.36% to $98.30, while WTI (West Texas Intermediary) fell 4.22% to $94.11. Crude prices have been on an unprecedented rally since February, when Russia invaded Ukraine, pushing prices to levels unseen since 2014.
U.S. ...",https://www.benzinga.com/amp/content/26578830,https://cdn.benzinga.com/files/images/story/2022/04/11/pump-jack-g038b8bd53_1920.jpg?width=1200&height=800&fit=crop,"['Penny Stocks', 'Commodities', 'Small Cap', 'Markets', 'Trading Ideas', 'General']"
483,r7YMNEqK1A_O6jDjEj9edJwi69vTWbn3Ox6e653IPq8,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Should JPMorgan Diversified Return U.S. Equity ETF (JPUS) Be on Your Investing Radar?,Zacks Equity Research,2022-04-12T10:20:07Z,https://www.zacks.com/stock/news/1897610/should-jpmorgan-diversified-return-us-equity-etf-jpus-be-on-your-investing-radar,"['JPUS', 'DVN', 'MRO', 'SPY', 'IVV', 'CTRA']",Style Box ETF report for JPUS,https://www.zacks.com/amp/stock/news/1897610/should-jpmorgan-diversified-return-us-equity-etf-jpus-be-on-your-investing-radar,https://staticx-tuner.zacks.com/images/default_article_images/default18.jpg,
484,I9umwOoNBAF6exvFidM259FzBUKkoaGT0yEqyuUmV9M,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Best Growth Stocks to Buy for April 12th,Zacks Equity Research,2022-04-12T11:12:00Z,https://www.zacks.com/commentary/1897690/best-growth-stocks-to-buy-for-april-12th,"['DVN', 'COP', 'DOW']","COP, DOW, and DVN made it to the Zacks Rank #1 (Strong Buy) growth stocks list on April 12, 2022.",https://www.zacks.com/amp/commentary/1897690/best-growth-stocks-to-buy-for-april-12th,https://staticx-tuner.zacks.com/images/articles/main/b1/2697.jpg,
485,atMhnmWIyFl5ymQa5Shn-a9I3ix4FO_HA81VJ_6-ctE,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Why Devon Energy (DVN) is a Top Momentum Stock for the Long-Term,Zacks Equity Research,2022-04-12T13:50:06Z,https://www.zacks.com/stock/news/1897846/why-devon-energy-dvn-is-a-top-momentum-stock-for-the-long-term,['DVN'],The Zacks Style Scores offers investors a way to easily find top-rated stocks based on their investing style. Here's why you should take advantage.,https://www.zacks.com/amp/stock/news/1897846/why-devon-energy-dvn-is-a-top-momentum-stock-for-the-long-term,https://staticx-tuner.zacks.com/images/default_article_images/default24.jpg,
486,OUj1bCYsqD3uvozVoL3wKaieJFa1fmdVul0LPvv2dag,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Here's Why Antero (AR) is an Attractive Investment Bet Now,Zacks Equity Research,2022-04-12T14:37:00Z,https://www.zacks.com/stock/news/1897901/heres-why-antero-ar-is-an-attractive-investment-bet-now,"['DVN', 'AR', 'VNOM', 'CDEV']",Rising natural gas price is aiding Antero Resources (AR).,https://www.zacks.com/amp/stock/news/1897901/heres-why-antero-ar-is-an-attractive-investment-bet-now,https://staticx-tuner.zacks.com/images/articles/main/85/1144.jpg,
487,sYjFNTjHCDwvMrs2W-tz93ml-fkzziLGg2fv4-g4y64,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Delek Logistics (DKL) to Expand in Permian Via Acquisitions,Zacks Equity Research,2022-04-12T15:14:00Z,https://www.zacks.com/stock/news/1897935/delek-logistics-dkl-to-expand-in-permian-via-acquisitions,"['DVN', 'OXY', 'DKL', 'NOG']",Delek Logistics Partners' (DKL) unit enters into an agreement to acquire 100% equity interests of 3Bear Delaware Holding. This acquisition is set to further expand DKL's operation in the Permian Basin.,https://www.zacks.com/amp/stock/news/1897935/delek-logistics-dkl-to-expand-in-permian-via-acquisitions,https://staticx-tuner.zacks.com/images/articles/main/0e/785.jpg,
488,vsHzcCnEPbPlc6MKUwYVVmyilXCZJI1TaA3kay4KcPY,"{'name': 'Benzinga', 'homepage_url': 'https://www.benzinga.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/benzinga.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/benzinga.ico'}",Markets Fall As Investors Weigh March CPI Report,Henry Khederian,2022-04-12T20:05:18Z,https://www.benzinga.com/news/22/04/26603101/markets-fall-as-investors-weigh-march-cpi-report,"['DIA', 'SPY', 'DRI', 'DVN', 'KMX', 'MRO', 'QQQ', 'TWTR', 'CTLT']","U.S. indices sold off to close Tuesday’s session following earlier strength. Investors reacted to the March CPI report and continue to assess Fed rate hike concerns.
While CPI data showed consumer prices rose 8.5%, Core CPI came in slightly below estimates. The index for all items less food and energy rose 0.3% in March following a 0.5% increase the prior month. The index for apparel rose 0.6% in March.

The Nasdaq composite finished lower by 0.30% to 13,371; The Invesco QQQ Trust Series 1 (NASDAQ: QQQ) lost 0.42% to $339.45
The S&P 500 traded lower by 0.34% to 4,397; The ...Full story available on Benzinga.com",https://www.benzinga.com/amp/content/26603101,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2022/04/12/stock-1863880.jpg,"['News', 'After-Hours Center', 'Markets', 'Movers', 'Trading Ideas']"
489,zxDD26yxsWhxM0Llgo7_xEzYiJbhTgNdLlAVzFTCNo8,"{'name': 'Investing.com', 'homepage_url': 'https://www.investing.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/investing.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/investing.ico'}",3 Sectors In Play As Wall Street's Q1 Earning Season Kicks Off,Investing.com,2022-04-13T11:41:00Z,https://www.investing.com/analysis/3-sectors-in-play-as-wall-streets-q1-earning-season-kicks-off-200622101,"['JPM', 'DAL', 'C', 'UNH', 'XOM', 'CVX', 'COP', 'OXY', 'MPC', 'HES', 'VLO', 'CLR', 'CTRA', 'XLE', 'EOG', 'SLB', 'PXD', 'WMB', 'DVN', 'XLB', 'LIN', 'FCX', 'NEM', 'SHW', 'APD', 'ECL', 'DOW', 'CTVA', 'NUE', 'DD', 'ALB', 'CF', 'MOS', 'VMC', 'GS', 'WFC', 'PRU', 'ALL', 'XLF', 'BAC', 'MS', 'SCHW', 'AXP', 'BLK']",,https://m.investing.com/analysis/3-sectors-in-play-as-wall-streets-q1-earning-season-kicks-off-200622101?ampMode=1,https://i-invdn-com.investing.com/redesign/images/seo/investingcom_analysis_og.jpg,
490,RBjzvUC20UFBgvXsOoX42yk6bvQw-StdwAbA4tG9x5s,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}","Company News for Apr 13, 2022",Zacks Equity Research,2022-04-13T12:42:00Z,https://www.zacks.com/stock/news/1898544/company-news-for-apr-13-2022,"['DVN', 'PCG', 'KMX', 'CRWD']","Companies In The News Are: KMX, CRWD, PCG, DVN",https://www.zacks.com/amp/stock/news/1898544/company-news-for-apr-13-2022,https://staticx-tuner.zacks.com/images/articles/main/f1/2480.jpg,
491,iyZxvh7zo5I5LO-rp-tmLTmy97SOXOJEyrM4fCDbM3U,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Murphy (MUR) Gets First Oil From King's Quay in Offshore GOM,Zacks Equity Research,2022-04-13T16:25:00Z,https://www.zacks.com/stock/news/1898784/murphy-mur-gets-first-oil-from-kings-quay-in-offshore-gom,"['DVN', 'COP', 'MUR', 'CNQ']",Murphy Oil (MUR) begins producing oil from the new deepwater Gulf of Mexico project. Murphy Oil is expected to gain from expanding domestic oil production and debt reduction in 2022.,https://www.zacks.com/amp/stock/news/1898784/murphy-mur-gets-first-oil-from-kings-quay-in-offshore-gom,https://staticx-tuner.zacks.com/images/articles/main/ea/574.jpg,
492,Zj500YRD5VhZzG7rfrOEw6ch1aIawCNihPCZ78X6tnY,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Is Devon Energy (DVN) Stock Outpacing Its Oils-Energy Peers This Year?,Zacks Equity Research,2022-04-14T13:40:09Z,https://www.zacks.com/stock/news/1899477/is-devon-energy-dvn-stock-outpacing-its-oils-energy-peers-this-year,"['DVN', 'DCP']","Here is how Devon Energy (DVN) and DCP Midstream Partners, LP (DCP) have performed compared to their sector so far this year.",https://www.zacks.com/amp/stock/news/1899477/is-devon-energy-dvn-stock-outpacing-its-oils-energy-peers-this-year,https://staticx-tuner.zacks.com/images/default_article_images/default45.jpg,
493,jkIzYoFESpMkxrM0dPqM1MQRo2eG99aC6KXUjXhfpDQ,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Devon Energy (DVN) Dips More Than Broader Markets: What You Should Know,Zacks Equity Research,2022-04-14T21:45:18Z,https://www.zacks.com/stock/news/1899963/devon-energy-dvn-dips-more-than-broader-markets-what-you-should-know,['DVN'],"Devon Energy (DVN) closed the most recent trading day at $62.56, moving -1.87% from the previous trading session.",https://www.zacks.com/amp/stock/news/1899963/devon-energy-dvn-dips-more-than-broader-markets-what-you-should-know,https://staticx-tuner.zacks.com/images/default_article_images/default25.jpg,
494,MnzSoupI4KJ34Q6w6GW4QOqYdjP7L5DjNs5pFQIkzqY,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",5 Standout Relative Price Strength Stocks to Buy Right Now,Nilanjan Choudhury,2022-04-18T10:20:00Z,https://www.zacks.com/stock/news/1901273/5-standout-relative-price-strength-stocks-to-buy-right-now,"['DVN', 'DOW', 'FLEX', 'MOS', 'VIRT']","The Mosaic Company (MOS), Virtu Financial (VIRT), Devon Energy (DVN), Dow Inc. (DOW) and Flex Ltd. (FLEX) are five stocks with explosive relative price strength.",https://www.zacks.com/amp/stock/news/1901273/5-standout-relative-price-strength-stocks-to-buy-right-now,https://staticx-tuner.zacks.com/images/articles/main/55/20158.jpg,
495,DEAUjFEy9oVL76kjWoIxHmzFQcym5dyNRIT_Xk6q8QY,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}","Zacks.com featured highlights The Mosaic, Virtu Financial, Devon Energy, Dow and Flex",Zacks Equity Research,2022-04-19T11:16:00Z,https://www.zacks.com/stock/news/1902052/zackscom-featured-highlights-the-mosaic-virtu-financial-devon-energy-dow-and-flex,"['DVN', 'DOW', 'FLEX', 'MOS', 'VIRT']","The Mosaic, Virtu Financial, Devon Energy, Dow and Flex have been highlighted in this Screen of the Week article.",https://www.zacks.com/amp/stock/news/1902052/zackscom-featured-highlights-the-mosaic-virtu-financial-devon-energy-dow-and-flex,https://staticx-tuner.zacks.com/images/articles/main/af/2982.jpg,
496,gYjlkYeQwspGPLVQE_EXl-PcGiKf2tQ63DqYf7q1o44,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Petrobras (PBR) Officially Confirms New CEO for One Year,Zacks Equity Research,2022-04-19T11:56:00Z,https://www.zacks.com/stock/news/1902094/petrobras-pbr-officially-confirms-new-ceo-for-one-year,"['DVN', 'PBR', 'MUSA', 'PBF']","The Brazilian government-controlled oil major, Petrobras (PBR), formally hires Jose Mauro Coelho as its new CEO for a year.",https://www.zacks.com/amp/stock/news/1902094/petrobras-pbr-officially-confirms-new-ceo-for-one-year,https://staticx-tuner.zacks.com/images/articles/main/ea/177.jpg,
497,fvHOAKLyZ2SVn1GJzlVnON73BM0OP0sBpymvaqWQjjg,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",What's in Store for NextEra Energy (NEP) in Q1 Earnings?,Zacks Equity Research,2022-04-19T13:11:00Z,https://www.zacks.com/stock/news/1902247/whats-in-store-for-nextera-energy-nep-in-q1-earnings,"['DVN', 'OKE', 'CNX', 'NEP']",NextEra Energy Partners' (NEP) first-quarter results are likely to benefit from acquisitions and contributions from organic assets.,https://www.zacks.com/amp/stock/news/1902247/whats-in-store-for-nextera-energy-nep-in-q1-earnings,https://staticx-tuner.zacks.com/images/articles/main/18/1099.jpg,
498,7SJ6ZknfkJPJcKi3g70EeJ3Mt8SdIHsUlNf3LIj-X-c,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}","Magnolia Oil & Gas Corp (MGY) Soars to 52-Week High, Time to Cash Out?",Zacks Equity Research,2022-04-19T13:15:10Z,https://www.zacks.com/stock/news/1902107/magnolia-oil-gas-corp-mgy-soars-to-52-week-high-time-to-cash-out,"['MGY', 'DVN']","Magnolia Oil & Gas Corp (MGY) is at a 52-week high, but can investors hope for more gains in the future? We take a look at the company's fundamentals for clues.",https://www.zacks.com/amp/stock/news/1902107/magnolia-oil-gas-corp-mgy-soars-to-52-week-high-time-to-cash-out,https://staticx-tuner.zacks.com/images/default_article_images/default7.jpg,
499,gMhe0Fa4u2RZwHX38r6HFldT0NC4izA58TuEQ_LSUD8,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}","Halliburton (HAL) Q1 Earnings Meet Estimates, Sales Beat",Zacks Equity Research,2022-04-19T15:24:00Z,https://www.zacks.com/stock/news/1902423/halliburton-hal-q1-earnings-meet-estimates-sales-beat,"['DVN', 'HAL', 'COP', 'CNQ']",Stronger-than-expected profit from its Drilling and Evaluation division helped Halliburton (HAL) gift investors an estimate-meeting quarter.,https://www.zacks.com/amp/stock/news/1902423/halliburton-hal-q1-earnings-meet-estimates-sales-beat,https://staticx-tuner.zacks.com/images/articles/main/94/1507.jpg,
500,qL84Z2G2XAv_TRXOrvmWCz0Q4OCvwuzrWpUrd28-zAY,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",5 Must-Buy High-Beta Stocks Flying High in a Volatile Market,Nalak Das,2022-04-20T12:08:00Z,https://www.zacks.com/stock/news/1903147/5-must-buy-high-beta-stocks-flying-high-in-a-volatile-market,"['DVN', 'COP', 'STLD', 'AA', 'MOS']","We have selected five large-cap high-beta stocks that have appreciated more than 40% year to date and have more upside left. These are: COP, DVN, MOS, AA and STLD.",https://www.zacks.com/amp/stock/news/1903147/5-must-buy-high-beta-stocks-flying-high-in-a-volatile-market,https://staticx-tuner.zacks.com/images/articles/main/eb/200.jpg,
501,hI-r7lkC881UdEYilY7IpQ02HW6Ma93wAjHvaLYKOjE,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Should JPMorgan Diversified Return U.S. Mid Cap Equity ETF (JPME) Be on Your Investing Radar?,Zacks Equity Research,2022-04-21T10:20:09Z,https://www.zacks.com/stock/news/1904059/should-jpmorgan-diversified-return-us-mid-cap-equity-etf-jpme-be-on-your-investing-radar,"['JPME', 'DVN', 'MRO', 'IJH', 'VO', 'CTRA']",Style Box ETF report for JPME,https://www.zacks.com/amp/stock/news/1904059/should-jpmorgan-diversified-return-us-mid-cap-equity-etf-jpme-be-on-your-investing-radar,https://staticx-tuner.zacks.com/images/default_article_images/default27.jpg,
502,TseBMz3d8kxCflawo-bHLP0Mn720SRHZ4LGREfldxUA,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}","The Zacks Analyst Blog Highlights ConocoPhillips, The Mosaic, Devon Energy, Alcoa and Steel Dynamics",Zacks Equity Research,2022-04-21T10:51:00Z,https://www.zacks.com/stock/news/1904110/the-zacks-analyst-blog-highlights-conocophillips-the-mosaic-devon-energy-alcoa-and-steel-dynamics,"['DVN', 'COP', 'STLD', 'AA', 'MOS']","ConocoPhillips, The Mosaic, Devon Energy, Alcoa and Steel Dynamics have been included in this Analyst Blog.",https://www.zacks.com/amp/stock/news/1904110/the-zacks-analyst-blog-highlights-conocophillips-the-mosaic-devon-energy-alcoa-and-steel-dynamics,https://staticx-tuner.zacks.com/images/articles/main/60/872.jpg,
503,6C9c3eJQEncdxs2g7QhqWFKamaLMMgfkwARvB6K3Yu4,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}","Williams (WMB) & Cheniere to Quantify, Report GHG Emissions",Zacks Equity Research,2022-04-21T12:11:00Z,https://www.zacks.com/stock/news/1904238/williams-wmb-cheniere-to-quantify-report-ghg-emissions,"['WMB', 'DVN', 'IMO', 'LNG']","Greenhouse gas emissions to be quantified, monitored, reported and verified as Williams (WMB) teams up with Cheniere (LNG) and others.",https://www.zacks.com/amp/stock/news/1904238/williams-wmb-cheniere-to-quantify-report-ghg-emissions,https://staticx-tuner.zacks.com/images/articles/main/4a/3664.jpg,
504,c8MqpohU1Im-ejm19_6szTD-244-aUi4IOFAFj57upU,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Arch Resources (ARCH) to Post Q1 Earnings: What's in Store?,Zacks Equity Research,2022-04-21T12:41:00Z,https://www.zacks.com/stock/news/1904171/arch-resources-arch-to-post-q1-earnings-whats-in-store,"['DVN', 'CLR', 'AR', 'ARCH']",Arch Resources' (ARCH) first-quarter earnings are likely to have benefited from long-term coal contracts and strong met coal production from the Leer South mine.,https://www.zacks.com/amp/stock/news/1904171/arch-resources-arch-to-post-q1-earnings-whats-in-store,https://staticx-tuner.zacks.com/images/articles/main/48/335.jpg,
505,QyM4IXrKKBBHYb5qW1cb_q6m0HC2P3DxdJL0JTWAkVc,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}","Schlumberger (SLB) Beats Q1 Earnings Estimates, Hikes Dividend",Zacks Equity Research,2022-04-22T14:24:00Z,https://www.zacks.com/stock/news/1905417/schlumberger-slb-beats-q1-earnings-estimates-hikes-dividend,"['DVN', 'SLB', 'OXY', 'PBF']","Strong drilling activities in North America, Latin America and the Middle East aid Schlumberger's (SLB) earnings in Q1.",https://www.zacks.com/amp/stock/news/1905417/schlumberger-slb-beats-q1-earnings-estimates-hikes-dividend,https://staticx-tuner.zacks.com/images/articles/main/1e/1761.jpg,
506,kJH92PWzcgDCrj0Z81gUArVNNhsSHzU4xV9ej1Kp-Rw,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",TotalEnergies (TTE) to Post Q1 Earnings: What to Expect,Zacks Equity Research,2022-04-22T14:31:00Z,https://www.zacks.com/stock/news/1905357/totalenergies-tte-to-post-q1-earnings-what-to-expect,"['DVN', 'COP', 'AR', 'TTE']","TotalEnergies' (TTE) first-quarter earnings are likely to have benefited from the revival of hydrocarbon prices, systematic acquisitions and contribution from startups.",https://www.zacks.com/amp/stock/news/1905357/totalenergies-tte-to-post-q1-earnings-what-to-expect,https://staticx-tuner.zacks.com/images/articles/main/e5/295.jpg,
507,j9FxZfeiI1Iaynvarg-tLcIHGwDNQ_lByETQF0-TVm8,"{'name': 'Benzinga', 'homepage_url': 'https://www.benzinga.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/benzinga.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/benzinga.ico'}",Expert Ratings for Devon Energy,Benzinga Insights,2022-04-22T19:53:44Z,https://www.benzinga.com/analyst-ratings/22/04/26769958/expert-ratings-for-devon-energy,['DVN'],"Devon Energy (NYSE:DVN) has observed the following analyst ratings within the last quarter: 




Bullish
Somewhat Bullish
Indifferent
Somewhat Bearish
Bearish




Total Ratings
2
4
2
0
0


Last 30D
0
0
1
0
0


1M Ago
1
1
0
0
0


2M Ago
1
2
0
0
0


3M Ago
0
1
1
0
0



According to 8 analyst offering 12-month price targets in the last 3 months, Devon Energy has an average price target of $70.12 with a high of $89.00 and a low of $54.00. 
Below is a summary of how these 8 analysts rated Devon Energy over the past 3 months. The greater the number of bullish ...Full story available on Benzinga.com",https://www.benzinga.com/amp/content/26769958,https://cdn.benzinga.com/files/images/story/2022/analyst_ratings_image_8482.jpeg?width=1200&height=800&fit=crop,['Analyst Ratings']
508,Udsw-zwISqRMNeLOpMP7igrX_MhIfhAjLetdnVcAdTk,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",What's in the Cards for First Solar (FSLR) in Q1 Earnings?,Zacks Equity Research,2022-04-25T10:24:00Z,https://www.zacks.com/stock/news/1906635/whats-in-the-cards-for-first-solar-fslr-in-q1-earnings,"['DVN', 'FSLR', 'SPWR', 'SEDG']",First Solar's (FSLR) Q1 results are likely to reflect strong volume growth in shipments and solid bookings along with the adverse impacts of higher freight costs.,https://www.zacks.com/amp/stock/news/1906635/whats-in-the-cards-for-first-solar-fslr-in-q1-earnings,https://staticx-tuner.zacks.com/images/articles/main/94/1507.jpg,
509,04FP1kTj7odNafpUrJIsjNXb76QSo5CTTFpKEBZAQ0c,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Devon Energy (DVN) Earnings Expected to Grow: Should You Buy?,Zacks Equity Research,2022-04-25T19:00:44Z,https://www.zacks.com/stock/news/1907319/devon-energy-dvn-earnings-expected-to-grow-should-you-buy,['DVN'],Devon Energy (DVN) possesses the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations.,https://www.zacks.com/amp/stock/news/1907319/devon-energy-dvn-earnings-expected-to-grow-should-you-buy,https://staticx-tuner.zacks.com/images/default_article_images/default21.jpg,
510,aWlmC1bu_DV45_xFifC_hmoOMsDqUm377t7VuHTCexA,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Will Chevron's (CVX) Q1 Earnings Reverse the Previous Miss?,Zacks Equity Research,2022-04-26T11:44:00Z,https://www.zacks.com/stock/news/1907722/will-chevrons-cvx-q1-earnings-reverse-the-previous-miss,"['DVN', 'CVX', 'XOM', 'MUSA']",Surging commodity prices and higher refining margins are likely to have boosted Chevron's (CVX) profit levels in the first quarter.,https://www.zacks.com/amp/stock/news/1907722/will-chevrons-cvx-q1-earnings-reverse-the-previous-miss,https://staticx-tuner.zacks.com/images/articles/main/a4/2005.jpg,
